BU,Region,Month,FY,Revenue_Budget,Revenue_Actual,DirectCost_Budget,DirectCost_Actual,Salaries_Budget,Salaries_Actual,Marketing_Budget,Marketing_Actual,Travel_Budget,Travel_Actual,ITSoftware_Budget,ITSoftware_Actual,Facilities_Budget,Facilities_Actual,ProfFees_Budget,ProfFees_Actual,DA_Budget,DA_Actual
Public Sector,KSA,2025-05,FY25,174354.0,182723.0,99687.0,107049.0,27762.0,29316.0,3677.0,3159.0,2375.0,2409.0,3771.0,4042.0,2886.0,3001.0,1071.0,1239.0,3708.0,3807.0
Public Sector,KSA,2025-06,FY25,189218.0,180941.0,110851.0,105627.0,31311.0,32545.0,5423.0,5962.0,1761.0,1422.0,5256.0,5359.0,2279.0,2380.0,2154.0,2200.0,4048.0,3944.0
Public Sector,KSA,2025-07,FY25,177983.0,181565.0,99468.0,106529.0,27377.0,27932.0,5445.0,5724.0,1596.0,1514.0,4275.0,4536.0,2273.0,2312.0,1959.0,2215.0,4059.0,4085.0
Public Sector,KSA,2025-08,FY25,192817.0,183148.0,109162.0,101646.0,27809.0,29859.0,4823.0,4950.0,2149.0,2591.0,5171.0,5608.0,2722.0,2785.0,1465.0,1288.0,5444.0,5394.0
Public Sector,KSA,2025-09,FY25,192547.0,192869.0,113622.0,113031.0,31459.0,30953.0,6291.0,5614.0,2679.0,2635.0,5065.0,5307.0,2338.0,2393.0,1228.0,1277.0,5633.0,5768.0
Public Sector,KSA,2025-10,FY25,192687.0,182802.0,109362.0,102026.0,27762.0,29518.0,5212.0,4708.0,1761.0,1902.0,4101.0,4305.0,3526.0,3351.0,1259.0,1400.0,5675.0,5783.0
Public Sector,KSA,2025-11,FY25,185499.0,181388.0,108150.0,104306.0,26728.0,27160.0,4794.0,5418.0,2684.0,3214.0,4031.0,4058.0,2313.0,2279.0,1739.0,2120.0,5470.0,5336.0
Public Sector,KSA,2025-12,FY25,204183.0,193178.0,117737.0,115678.0,34012.0,33400.0,6584.0,5767.0,1899.0,1596.0,5472.0,5767.0,2822.0,2911.0,2198.0,1829.0,5247.0,5152.0
Public Sector,KSA,2026-01,FY25,171036.0,180322.0,96774.0,101252.0,24020.0,25828.0,4079.0,4325.0,2551.0,2151.0,3941.0,4183.0,2821.0,2772.0,1327.0,1707.0,3662.0,3677.0
Public Sector,KSA,2026-02,FY25,183019.0,180997.0,105123.0,108172.0,27885.0,27452.0,4366.0,4964.0,2445.0,2461.0,4635.0,5065.0,3357.0,3362.0,1253.0,1359.0,5133.0,5229.0
Public Sector,KSA,2026-03,FY25,198091.0,188981.0,115590.0,107163.0,29265.0,28533.0,5007.0,5099.0,2432.0,2215.0,3928.0,3945.0,2847.0,2981.0,2120.0,2622.0,4829.0,4836.0
Public Sector,India,2023-04,FY23,162306.0,169392.0,92806.0,96905.0,24052.0,24774.0,3341.0,3270.0,1519.0,1631.0,4528.0,4978.0,3105.0,3239.0,1464.0,1652.0,4817.0,4764.0
Public Sector,India,2023-05,FY23,177961.0,169400.0,104618.0,101538.0,29452.0,29883.0,3927.0,3394.0,1840.0,1882.0,3994.0,3873.0,2207.0,2176.0,1730.0,1750.0,4207.0,4181.0
Public Sector,India,2023-06,FY23,162814.0,169257.0,95975.0,101416.0,25436.0,25605.0,5126.0,4522.0,1865.0,2145.0,4120.0,4284.0,2735.0,2842.0,1074.0,913.0,3419.0,3476.0
Public Sector,India,2023-07,FY23,165680.0,174149.0,99272.0,101029.0,24828.0,24889.0,5656.0,5965.0,1388.0,1598.0,3261.0,3014.0,2939.0,2901.0,1227.0,1583.0,4858.0,4916.0
Public Sector,India,2023-08,FY23,166430.0,173138.0,89879.0,90754.0,23975.0,24410.0,4112.0,4475.0,1991.0,2461.0,3095.0,2935.0,2553.0,2633.0,1916.0,1624.0,3513.0,3453.0
Public Sector,India,2023-09,FY23,179288.0,186376.0,106266.0,115747.0,28622.0,29924.0,4284.0,4456.0,2209.0,1803.0,3734.0,4078.0,2858.0,2934.0,1833.0,2395.0,4417.0,4430.0
Public Sector,India,2023-10,FY23,186155.0,181615.0,107112.0,104193.0,26218.0,26097.0,5820.0,5062.0,1502.0,1496.0,5133.0,5297.0,3678.0,3778.0,1131.0,1373.0,4801.0,4658.0
Public Sector,India,2023-11,FY23,192093.0,182507.0,113853.0,108431.0,29812.0,31209.0,6033.0,5245.0,2267.0,2524.0,5205.0,5684.0,3827.0,3765.0,1862.0,2486.0,5686.0,5638.0
Public Sector,India,2023-12,FY23,190723.0,196777.0,107268.0,112317.0,27539.0,27807.0,4017.0,3486.0,2812.0,3050.0,4535.0,4698.0,2896.0,2875.0,2190.0,2835.0,3927.0,3938.0
Public Sector,India,2024-01,FY23,189627.0,190140.0,102900.0,105987.0,27922.0,28555.0,4552.0,4798.0,2468.0,3155.0,4669.0,4775.0,2714.0,2736.0,2234.0,2290.0,4219.0,4093.0
Public Sector,India,2024-02,FY23,189334.0,192171.0,111874.0,111218.0,28370.0,28199.0,5584.0,6134.0,1611.0,1460.0,4127.0,3986.0,3633.0,3518.0,1256.0,1410.0,4135.0,4026.0
Public Sector,India,2024-03,FY23,213356.0,202494.0,124205.0,115345.0,34922.0,35056.0,7007.0,6103.0,2808.0,2291.0,3925.0,4243.0,3280.0,3338.0,1736.0,1395.0,5898.0,5913.0
Public Sector,India,2024-04,FY24,197436.0,197189.0,109494.0,106906.0,32989.0,32320.0,5111.0,4682.0,1768.0,2234.0,4110.0,4283.0,3882.0,4046.0,1725.0,2161.0,5915.0,5935.0
Public Sector,India,2024-05,FY24,202021.0,203212.0,119482.0,124867.0,28815.0,29831.0,5839.0,5705.0,1853.0,1525.0,5562.0,5358.0,3509.0,3643.0,2179.0,2900.0,4326.0,4292.0
Public Sector,India,2024-06,FY24,195208.0,205627.0,110823.0,117389.0,27474.0,28450.0,3907.0,3842.0,1686.0,1639.0,3830.0,4016.0,3203.0,3101.0,1677.0,2305.0,4097.0,4170.0
Public Sector,India,2024-07,FY24,201491.0,209775.0,113068.0,123069.0,32958.0,33863.0,6780.0,7233.0,2580.0,2794.0,4501.0,4767.0,3229.0,3136.0,1658.0,1874.0,4194.0,4216.0
Public Sector,India,2024-08,FY24,216812.0,210506.0,126058.0,123133.0,34933.0,34247.0,6144.0,5304.0,1811.0,2347.0,4639.0,4465.0,3530.0,3639.0,2086.0,1939.0,5523.0,5482.0
Public Sector,India,2024-09,FY24,228840.0,228606.0,131563.0,137135.0,37555.0,37569.0,7877.0,7430.0,1916.0,1625.0,5295.0,5032.0,4126.0,3987.0,1447.0,1636.0,5984.0,5997.0
Public Sector,India,2024-10,FY24,229036.0,220091.0,126821.0,124757.0,33133.0,33057.0,5534.0,5513.0,2279.0,2064.0,4424.0,4667.0,3710.0,3565.0,1953.0,2680.0,5405.0,5438.0
Public Sector,India,2024-11,FY24,206900.0,219820.0,113297.0,122870.0,29047.0,28291.0,4783.0,4138.0,3012.0,3458.0,4177.0,3941.0,3669.0,3668.0,2297.0,2013.0,5950.0,5859.0
Public Sector,India,2024-12,FY24,223592.0,236612.0,131161.0,135612.0,31930.0,32150.0,4630.0,4288.0,2097.0,2393.0,5869.0,5763.0,4102.0,3992.0,2453.0,2635.0,5268.0,5395.0
Public Sector,India,2025-01,FY24,223997.0,223000.0,122733.0,118518.0,31514.0,31130.0,6490.0,6326.0,3177.0,3631.0,5695.0,5721.0,3366.0,3402.0,2501.0,2240.0,6158.0,6169.0
Public Sector,India,2025-02,FY24,229629.0,222031.0,127632.0,128318.0,37259.0,39507.0,4823.0,4660.0,2098.0,2274.0,5974.0,5714.0,2973.0,2969.0,2068.0,2110.0,5872.0,5826.0
Public Sector,India,2025-03,FY24,250001.0,240161.0,148612.0,143489.0,40649.0,43413.0,6437.0,6824.0,3627.0,3054.0,5780.0,5727.0,3723.0,3650.0,1930.0,2428.0,5637.0,5690.0
Public Sector,India,2025-04,FY25,227633.0,229520.0,136302.0,140701.0,35998.0,35665.0,5320.0,5187.0,1835.0,2062.0,4955.0,4963.0,2967.0,2869.0,1550.0,2060.0,4820.0,4761.0
Public Sector,India,2025-05,FY25,220994.0,228779.0,124786.0,126178.0,36434.0,36718.0,6590.0,6976.0,2180.0,1909.0,5479.0,5879.0,3777.0,3949.0,2034.0,2229.0,6600.0,6778.0
Public Sector,India,2025-06,FY25,239086.0,232396.0,142452.0,135532.0,35194.0,35343.0,7725.0,6762.0,2918.0,3330.0,4934.0,4718.0,3517.0,3425.0,1627.0,2244.0,7147.0,7339.0
Public Sector,India,2025-07,FY25,230418.0,239420.0,129481.0,130440.0,35933.0,35744.0,5510.0,5018.0,3158.0,3804.0,4703.0,4393.0,4303.0,4453.0,2114.0,2206.0,5470.0,5542.0
Public Sector,India,2025-08,FY25,239849.0,240805.0,139992.0,146764.0,37635.0,37618.0,5987.0,5904.0,2904.0,3623.0,6230.0,6032.0,4360.0,4535.0,2354.0,3221.0,5662.0,5574.0
Public Sector,India,2025-09,FY25,254778.0,255631.0,150685.0,151100.0,42786.0,44301.0,7017.0,7990.0,2152.0,1946.0,5300.0,4951.0,3757.0,3708.0,2347.0,3157.0,6555.0,6722.0
Public Sector,India,2025-10,FY25,261632.0,249162.0,146090.0,135235.0,39310.0,41419.0,7571.0,7169.0,3815.0,4150.0,5748.0,6162.0,3520.0,3644.0,1946.0,2086.0,7799.0,7629.0
Public Sector,India,2025-11,FY25,257122.0,250585.0,154077.0,148477.0,38965.0,41796.0,6245.0,7177.0,3773.0,4246.0,6129.0,5912.0,4931.0,5148.0,2802.0,2748.0,5957.0,5889.0
Public Sector,India,2025-12,FY25,255356.0,269733.0,146573.0,152398.0,41651.0,41437.0,8788.0,9264.0,2075.0,2214.0,6349.0,5980.0,4985.0,5145.0,2941.0,2604.0,5414.0,5371.0
Public Sector,India,2026-01,FY25,246234.0,258898.0,146744.0,152748.0,35628.0,35981.0,8505.0,7942.0,3515.0,3573.0,6663.0,7086.0,3467.0,3586.0,2438.0,2943.0,5044.0,5043.0
Public Sector,India,2026-02,FY25,252627.0,263254.0,146242.0,157868.0,35560.0,36563.0,8071.0,8980.0,3472.0,3164.0,5671.0,5680.0,4198.0,4156.0,2007.0,1832.0,6235.0,6090.0
Public Sector,India,2026-03,FY25,290526.0,285534.0,157697.0,160173.0,46777.0,49569.0,9356.0,10570.0,2452.0,3099.0,6297.0,6529.0,5016.0,4788.0,1787.0,1593.0,8298.0,8138.0
Public Sector,UK,2023-04,FY23,91507.0,89756.0,54604.0,52302.0,12884.0,12924.0,3158.0,3340.0,811.0,1021.0,2345.0,2381.0,1557.0,1493.0,1094.0,1471.0,2012.0,1976.0
Public Sector,UK,2023-05,FY23,89029.0,90649.0,48899.0,51491.0,12934.0,13572.0,2583.0,2340.0,1165.0,1431.0,2301.0,2259.0,1581.0,1655.0,722.0,965.0,2368.0,2327.0
Public Sector,UK,2023-06,FY23,86557.0,90138.0,50064.0,53807.0,13268.0,13891.0,1978.0,1991.0,1061.0,850.0,1873.0,1883.0,1519.0,1579.0,951.0,1207.0,1926.0,1894.0
Public Sector,UK,2023-07,FY23,90404.0,90325.0,54090.0,54357.0,12905.0,12587.0,3132.0,2705.0,842.0,929.0,2340.0,2204.0,1451.0,1401.0,1005.0,1034.0,1897.0,1896.0
Public Sector,UK,2023-08,FY23,85230.0,89530.0,49322.0,54282.0,14439.0,14359.0,2935.0,3092.0,1059.0,944.0,1611.0,1731.0,1477.0,1527.0,734.0,899.0,1928.0,1970.0
Public Sector,UK,2023-09,FY23,96187.0,96436.0,53813.0,55658.0,13844.0,13748.0,3323.0,3041.0,1235.0,1082.0,2647.0,2873.0,1545.0,1566.0,1012.0,987.0,2883.0,2856.0
Public Sector,UK,2023-10,FY23,97242.0,93236.0,55813.0,54994.0,15554.0,16260.0,3200.0,2891.0,1430.0,1434.0,2117.0,2261.0,1648.0,1729.0,707.0,844.0,2820.0,2776.0
Public Sector,UK,2023-11,FY23,98510.0,95193.0,56025.0,56037.0,13988.0,14565.0,2756.0,2567.0,1260.0,1318.0,1876.0,1806.0,1565.0,1536.0,1097.0,1503.0,2731.0,2756.0
Public Sector,UK,2023-12,FY23,94811.0,100689.0,54952.0,57452.0,14370.0,14573.0,1978.0,2147.0,1199.0,1097.0,2492.0,2505.0,1415.0,1353.0,984.0,1254.0,1939.0,1918.0
Public Sector,UK,2024-01,FY23,99175.0,95737.0,59129.0,58322.0,14980.0,15236.0,3055.0,2663.0,1186.0,1493.0,2125.0,2119.0,1204.0,1256.0,649.0,800.0,2571.0,2526.0
Public Sector,UK,2024-02,FY23,96069.0,95529.0,53939.0,52609.0,14825.0,14381.0,2119.0,1962.0,1061.0,933.0,1744.0,1800.0,1654.0,1587.0,997.0,851.0,2217.0,2276.0
Public Sector,UK,2024-03,FY23,105138.0,102053.0,59487.0,60531.0,15992.0,16448.0,3124.0,3036.0,1258.0,1336.0,2119.0,2012.0,1674.0,1671.0,681.0,791.0,2913.0,2849.0
Public Sector,UK,2024-04,FY24,99400.0,97356.0,53845.0,55459.0,15990.0,17206.0,2785.0,2764.0,1174.0,1146.0,2625.0,2857.0,1941.0,1977.0,1133.0,1381.0,2295.0,2242.0
Public Sector,UK,2024-05,FY24,99365.0,96247.0,55617.0,52854.0,16754.0,17490.0,3158.0,3288.0,921.0,794.0,1834.0,1727.0,1247.0,1290.0,1058.0,1155.0,2363.0,2433.0
Public Sector,UK,2024-06,FY24,96464.0,96975.0,57425.0,58117.0,15562.0,15097.0,2538.0,2585.0,1039.0,992.0,2378.0,2374.0,1467.0,1478.0,922.0,1248.0,2783.0,2714.0
Public Sector,UK,2024-07,FY24,97341.0,98695.0,54594.0,56788.0,13726.0,14610.0,1995.0,1939.0,1019.0,1171.0,2210.0,2048.0,1744.0,1827.0,914.0,1069.0,2884.0,2874.0
Public Sector,UK,2024-08,FY24,99225.0,97643.0,57452.0,55253.0,15963.0,15875.0,2291.0,2425.0,1206.0,1398.0,1964.0,1931.0,1319.0,1274.0,842.0,778.0,2282.0,2349.0
Public Sector,UK,2024-09,FY24,106927.0,105483.0,63618.0,63924.0,16765.0,17313.0,2676.0,2590.0,1546.0,1557.0,2389.0,2326.0,1566.0,1529.0,1220.0,1652.0,2935.0,2901.0
Public Sector,UK,2024-10,FY24,93975.0,99050.0,55802.0,59866.0,14272.0,15301.0,2710.0,2916.0,911.0,1050.0,2498.0,2422.0,1467.0,1427.0,1061.0,1407.0,2127.0,2130.0
Public Sector,UK,2024-11,FY24,102141.0,100248.0,58596.0,56238.0,14446.0,14534.0,2687.0,2772.0,1158.0,1468.0,2848.0,2963.0,1661.0,1706.0,933.0,1227.0,2318.0,2283.0
Public Sector,UK,2024-12,FY24,98890.0,105095.0,58706.0,63289.0,14228.0,14883.0,2149.0,2135.0,821.0,791.0,2669.0,2705.0,1339.0,1356.0,1059.0,1083.0,2445.0,2458.0
Public Sector,UK,2025-01,FY24,96543.0,101084.0,53549.0,54263.0,14322.0,14574.0,2372.0,2677.0,873.0,965.0,2285.0,2441.0,1268.0,1298.0,785.0,692.0,2042.0,2071.0
Public Sector,UK,2025-02,FY24,105799.0,101436.0,62618.0,60689.0,16700.0,16549.0,3040.0,3157.0,1468.0,1882.0,2492.0,2486.0,1952.0,2035.0,1022.0,1397.0,2392.0,2372.0
Public Sector,UK,2025-03,FY24,104087.0,107182.0,58251.0,59918.0,14836.0,14755.0,2928.0,2815.0,1478.0,1402.0,2065.0,2208.0,1380.0,1404.0,709.0,932.0,2285.0,2279.0
Public Sector,UK,2025-04,FY25,99218.0,100343.0,57483.0,56222.0,14581.0,14867.0,2847.0,2851.0,1275.0,1531.0,2179.0,2327.0,1850.0,1764.0,1066.0,1485.0,2630.0,2663.0
Public Sector,UK,2025-05,FY25,103298.0,102449.0,57520.0,58857.0,17434.0,17204.0,3313.0,2905.0,1306.0,1363.0,2778.0,2588.0,1457.0,1529.0,807.0,1053.0,2126.0,2091.0
Public Sector,UK,2025-06,FY25,108358.0,104174.0,64672.0,60942.0,17820.0,18480.0,2623.0,2537.0,1004.0,1181.0,2741.0,2894.0,1958.0,1899.0,737.0,1029.0,2843.0,2798.0
Public Sector,UK,2025-07,FY25,98649.0,103175.0,55646.0,61250.0,14449.0,15411.0,2313.0,2118.0,964.0,997.0,1842.0,1924.0,1713.0,1701.0,862.0,1172.0,1984.0,2026.0
Public Sector,UK,2025-08,FY25,101943.0,102208.0,58780.0,60726.0,15236.0,16285.0,2126.0,1984.0,1080.0,894.0,2795.0,2658.0,1412.0,1424.0,1082.0,1395.0,2213.0,2150.0
Public Sector,UK,2025-09,FY25,113288.0,107878.0,66562.0,61477.0,17696.0,18058.0,3874.0,4222.0,1548.0,1855.0,3078.0,2841.0,1771.0,1711.0,791.0,1011.0,2597.0,2656.0
Public Sector,UK,2025-10,FY25,104275.0,100485.0,60827.0,61210.0,15409.0,16444.0,2809.0,3042.0,908.0,1143.0,2547.0,2660.0,1519.0,1483.0,692.0,880.0,2712.0,2771.0
Public Sector,UK,2025-11,FY25,97163.0,102709.0,54565.0,58407.0,15168.0,16249.0,2168.0,2284.0,1205.0,1169.0,2596.0,2418.0,1287.0,1300.0,1051.0,1210.0,2612.0,2594.0
Public Sector,UK,2025-12,FY25,107645.0,110540.0,59773.0,61973.0,17458.0,18753.0,2937.0,3049.0,1201.0,1423.0,2020.0,1926.0,1404.0,1346.0,676.0,756.0,3193.0,3105.0
Public Sector,UK,2026-01,FY25,111758.0,105641.0,64056.0,62702.0,18136.0,17692.0,3771.0,4309.0,952.0,1169.0,2976.0,2998.0,1961.0,2019.0,1296.0,1502.0,2629.0,2643.0
Public Sector,UK,2026-02,FY25,103502.0,106679.0,58095.0,60936.0,16773.0,17926.0,2240.0,1973.0,955.0,1196.0,2841.0,2996.0,1449.0,1457.0,734.0,597.0,2957.0,2895.0
Public Sector,UK,2026-03,FY25,107532.0,111880.0,62449.0,66569.0,15895.0,16955.0,2768.0,3148.0,1544.0,1807.0,1937.0,1970.0,1459.0,1528.0,835.0,890.0,3124.0,3034.0
Public Sector,USA,2023-04,FY23,83682.0,82885.0,46848.0,45867.0,11768.0,11630.0,2753.0,2847.0,891.0,939.0,1799.0,1853.0,1590.0,1541.0,844.0,927.0,2196.0,2249.0
Public Sector,USA,2023-05,FY23,84551.0,83206.0,46719.0,48254.0,13353.0,13417.0,1987.0,1799.0,1222.0,1267.0,2194.0,2082.0,1257.0,1213.0,720.0,959.0,1986.0,1936.0
Public Sector,USA,2023-06,FY23,81180.0,84911.0,47023.0,49918.0,13624.0,13441.0,1972.0,1718.0,1175.0,1501.0,2085.0,2000.0,1073.0,1053.0,856.0,1045.0,1950.0,1942.0
Public Sector,USA,2023-07,FY23,87725.0,85467.0,48183.0,46980.0,14457.0,15173.0,2628.0,2986.0,728.0,720.0,1873.0,1811.0,1414.0,1435.0,816.0,700.0,1934.0,1888.0
Public Sector,USA,2023-08,FY23,89393.0,86685.0,48489.0,46468.0,13948.0,14835.0,2732.0,2451.0,1228.0,1034.0,2369.0,2220.0,1665.0,1712.0,736.0,720.0,2380.0,2435.0
Public Sector,USA,2023-09,FY23,95069.0,94634.0,56298.0,56719.0,14838.0,16011.0,2326.0,1983.0,1269.0,1085.0,2022.0,2063.0,1185.0,1162.0,745.0,656.0,2697.0,2616.0
Public Sector,USA,2023-10,FY23,86395.0,89871.0,51464.0,55851.0,13386.0,13924.0,2351.0,2585.0,1006.0,1195.0,2384.0,2467.0,1231.0,1277.0,907.0,1147.0,1830.0,1823.0
Public Sector,USA,2023-11,FY23,87066.0,89249.0,47957.0,50099.0,14056.0,14309.0,1930.0,1684.0,808.0,770.0,1623.0,1576.0,1471.0,1476.0,938.0,814.0,2379.0,2441.0
Public Sector,USA,2023-12,FY23,99035.0,98229.0,58600.0,60411.0,14132.0,15049.0,2644.0,2902.0,1074.0,1186.0,2750.0,2667.0,1736.0,1666.0,690.0,841.0,2091.0,2097.0
Public Sector,USA,2024-01,FY23,94642.0,90565.0,53504.0,49483.0,15204.0,15029.0,1896.0,1615.0,1377.0,1617.0,2214.0,2114.0,1436.0,1490.0,570.0,672.0,2202.0,2160.0
Public Sector,USA,2024-02,FY23,90676.0,90357.0,50243.0,51466.0,15239.0,15709.0,2034.0,1984.0,1240.0,1098.0,2338.0,2474.0,1133.0,1127.0,835.0,885.0,2559.0,2598.0
Public Sector,USA,2024-03,FY23,103786.0,99513.0,57149.0,55571.0,17300.0,18459.0,2857.0,3194.0,1319.0,1637.0,2080.0,2219.0,1584.0,1623.0,938.0,1108.0,2992.0,3075.0
Public Sector,USA,2024-04,FY24,97796.0,94947.0,57316.0,54588.0,15026.0,14985.0,2766.0,3152.0,857.0,1103.0,1946.0,2023.0,1792.0,1738.0,719.0,838.0,2053.0,2058.0
Public Sector,USA,2024-05,FY24,101148.0,95739.0,56740.0,52685.0,16398.0,17220.0,2119.0,2104.0,1311.0,1550.0,2772.0,2560.0,1985.0,1981.0,841.0,1001.0,2450.0,2469.0
Public Sector,USA,2024-06,FY24,96951.0,96006.0,52390.0,54274.0,15139.0,14852.0,2890.0,2687.0,1298.0,1442.0,2198.0,2198.0,1481.0,1475.0,874.0,757.0,2879.0,2865.0
Public Sector,USA,2024-07,FY24,99830.0,98143.0,57149.0,55687.0,15955.0,15789.0,3008.0,3451.0,1373.0,1202.0,2187.0,2157.0,1959.0,1939.0,829.0,748.0,2865.0,2878.0
Public Sector,USA,2024-08,FY24,95265.0,97324.0,52610.0,54802.0,15032.0,16055.0,2138.0,2026.0,1164.0,1322.0,2313.0,2132.0,1482.0,1452.0,650.0,856.0,1927.0,1900.0
Public Sector,USA,2024-09,FY24,108599.0,105254.0,61328.0,60440.0,18452.0,18026.0,2885.0,2988.0,1237.0,1337.0,2556.0,2625.0,1570.0,1598.0,818.0,827.0,2843.0,2855.0
Public Sector,USA,2024-10,FY24,93404.0,98420.0,53291.0,58135.0,15324.0,16292.0,2026.0,2003.0,936.0,963.0,2563.0,2516.0,1419.0,1431.0,1013.0,875.0,2224.0,2261.0
Public Sector,USA,2024-11,FY24,96544.0,99343.0,53964.0,57478.0,13999.0,14565.0,3098.0,3447.0,993.0,879.0,2545.0,2793.0,1285.0,1239.0,845.0,877.0,2211.0,2225.0
Public Sector,USA,2024-12,FY24,109966.0,105657.0,60564.0,58902.0,16229.0,16671.0,3470.0,2950.0,1555.0,1690.0,2188.0,2275.0,1356.0,1354.0,1100.0,1237.0,2460.0,2474.0
Public Sector,USA,2025-01,FY24,103030.0,99066.0,60232.0,56459.0,15499.0,16712.0,2426.0,2171.0,1517.0,1812.0,2797.0,2597.0,1412.0,1437.0,1063.0,1335.0,2476.0,2490.0
Public Sector,USA,2025-02,FY24,102509.0,101336.0,59322.0,56704.0,17329.0,17490.0,2500.0,2543.0,1371.0,1228.0,2294.0,2334.0,1923.0,2017.0,881.0,1006.0,2565.0,2562.0
Public Sector,USA,2025-03,FY24,104291.0,110672.0,57057.0,60948.0,15897.0,16544.0,2140.0,1892.0,1382.0,1401.0,2804.0,2642.0,1444.0,1504.0,815.0,1126.0,2223.0,2236.0
Public Sector,USA,2025-04,FY25,101784.0,101980.0,59026.0,61968.0,15956.0,17108.0,3285.0,3161.0,1029.0,843.0,1976.0,2095.0,1317.0,1371.0,984.0,1045.0,2522.0,2494.0
Public Sector,USA,2025-05,FY25,98534.0,102491.0,58759.0,59996.0,15595.0,15696.0,2289.0,2382.0,1243.0,1268.0,1803.0,1821.0,1561.0,1544.0,911.0,1103.0,2292.0,2305.0
Public Sector,USA,2025-06,FY25,101567.0,103730.0,55434.0,58814.0,14926.0,14848.0,2041.0,2243.0,1502.0,1417.0,2568.0,2463.0,1354.0,1399.0,1158.0,966.0,2784.0,2766.0
Public Sector,USA,2025-07,FY25,110862.0,105224.0,66055.0,60949.0,17906.0,18299.0,3752.0,3910.0,1378.0,1422.0,2170.0,2298.0,1806.0,1814.0,829.0,836.0,2573.0,2600.0
Public Sector,USA,2025-08,FY25,102100.0,106297.0,58714.0,60624.0,16381.0,16514.0,3134.0,2958.0,1107.0,1427.0,2172.0,2142.0,1294.0,1238.0,818.0,680.0,2912.0,2833.0
Public Sector,USA,2025-09,FY25,108610.0,114191.0,61570.0,64205.0,16742.0,17648.0,3213.0,3075.0,976.0,995.0,2529.0,2665.0,1940.0,1865.0,1166.0,1255.0,2559.0,2528.0
Public Sector,USA,2025-10,FY25,109417.0,108492.0,60394.0,59284.0,18277.0,18137.0,2735.0,2725.0,1285.0,1171.0,2106.0,2020.0,1386.0,1426.0,1108.0,1046.0,2893.0,2966.0
Public Sector,USA,2025-11,FY25,110488.0,111463.0,59912.0,60855.0,17241.0,17056.0,3724.0,3242.0,1498.0,1558.0,2514.0,2317.0,2057.0,2044.0,872.0,730.0,2410.0,2402.0
Public Sector,USA,2025-12,FY25,117238.0,119728.0,67957.0,72553.0,18977.0,19415.0,3762.0,3775.0,1021.0,1105.0,2236.0,2228.0,1856.0,1817.0,1315.0,1444.0,3207.0,3196.0
Public Sector,USA,2026-01,FY25,107306.0,111834.0,63154.0,66875.0,15233.0,15296.0,2484.0,2407.0,1300.0,1414.0,2885.0,2981.0,1657.0,1735.0,864.0,1007.0,2763.0,2811.0
Public Sector,USA,2026-02,FY25,108299.0,113585.0,61940.0,65839.0,16720.0,17280.0,3029.0,2787.0,1572.0,1815.0,2127.0,2226.0,1768.0,1752.0,989.0,1328.0,2350.0,2321.0
Public Sector,USA,2026-03,FY25,128269.0,121865.0,75241.0,70860.0,20848.0,22289.0,3854.0,4113.0,1549.0,1578.0,3028.0,3264.0,2385.0,2478.0,1023.0,1254.0,3012.0,3016.0
Public Sector,Rest of GCC,2023-04,FY23,50577.0,53455.0,27747.0,29436.0,7967.0,8369.0,1474.0,1650.0,704.0,858.0,1325.0,1290.0,826.0,838.0,579.0,620.0,1053.0,1022.0
Public Sector,Rest of GCC,2023-05,FY23,54220.0,53701.0,30252.0,31481.0,9096.0,9634.0,1727.0,1880.0,512.0,537.0,1450.0,1471.0,820.0,822.0,352.0,435.0,1430.0,1405.0
Public Sector,Rest of GCC,2023-06,FY23,55971.0,54328.0,33075.0,31328.0,7973.0,7949.0,1947.0,1942.0,659.0,618.0,1520.0,1556.0,1069.0,1018.0,603.0,720.0,1604.0,1637.0
Public Sector,Rest of GCC,2023-07,FY23,57404.0,55116.0,33869.0,32643.0,9030.0,9127.0,1275.0,1413.0,831.0,908.0,1160.0,1232.0,730.0,754.0,452.0,498.0,1579.0,1603.0
Public Sector,Rest of GCC,2023-08,FY23,57339.0,55675.0,33608.0,33381.0,8363.0,8732.0,1164.0,1249.0,508.0,468.0,1367.0,1260.0,1128.0,1132.0,637.0,886.0,1323.0,1335.0
Public Sector,Rest of GCC,2023-09,FY23,58112.0,60879.0,33903.0,34429.0,8239.0,8473.0,1883.0,2051.0,813.0,942.0,1071.0,1049.0,1106.0,1084.0,598.0,553.0,1203.0,1192.0
Public Sector,Rest of GCC,2023-10,FY23,58958.0,56995.0,33593.0,32415.0,8965.0,9598.0,1249.0,1320.0,682.0,750.0,1396.0,1337.0,822.0,832.0,603.0,709.0,1500.0,1543.0
Public Sector,Rest of GCC,2023-11,FY23,61161.0,58753.0,34606.0,33145.0,10316.0,10518.0,1449.0,1514.0,858.0,1038.0,1247.0,1257.0,825.0,812.0,689.0,593.0,1401.0,1392.0
Public Sector,Rest of GCC,2023-12,FY23,61608.0,65186.0,33764.0,36077.0,9069.0,9282.0,1654.0,1830.0,728.0,736.0,1581.0,1562.0,742.0,773.0,479.0,533.0,1465.0,1443.0
Public Sector,Rest of GCC,2024-01,FY23,60967.0,59505.0,34430.0,32518.0,8727.0,9424.0,1642.0,1863.0,759.0,685.0,1424.0,1520.0,1180.0,1169.0,463.0,641.0,1807.0,1757.0
